LA,Ofsted URN,URN
West Sussex,155435,697587
West Sussex,EY489704,697589
West Sussex,EY537684,697591
West Sussex,EY357810,697594
West Sussex,EY320661,697595
West Sussex,EY486418,697600
West Sussex,EY456126,697610
West Sussex,EY452837,697613
West Sussex,EY538728,697615
West Sussex,EY536750,697618
West Sussex,EY501851,697630
West Sussex,EY537431,697632
West Sussex,EY275326,697636
West Sussex,EY230887,697640
West Sussex,EY543564,697643
West Sussex,EY468906,697645
West Sussex,EY478937,697646
West Sussex,EY494575,697650
West Sussex,EY235146,697652
West Sussex,114549,697657
West Sussex,EY501547,697664
West Sussex,EY449210,697669
West Sussex,EY548457,697672
West Sussex,EY495245,697675
West Sussex,EY541228,697678
West Sussex,114677,697690
West Sussex,EY547551,697691
West Sussex,EY239952,697692
West Sussex,EY549783,697695
West Sussex,EY486127,697696
West Sussex,EY274510,697720
West Sussex,EY379200,697721
West Sussex,EY425476,697722
West Sussex,EY548051,697726
West Sussex,EY492029,697729
West Sussex,EY494904,697730
West Sussex,EY404236,697731
West Sussex,EY551587,697732
West Sussex,EY538678,697733
West Sussex,EY555331,697734
West Sussex,EY489181,697739
West Sussex,EY543404,697741
West Sussex,EY554184,697745
West Sussex,EY426939,697752
West Sussex,EY560762,697759
West Sussex,114120,697764
West Sussex,EY559633,697765
West Sussex,EY559143,697766
West Sussex,EY492313,697768
West Sussex,EY550099,697777
West Sussex,EY560155,697778
West Sussex,EY482907,697803
West Sussex,EY494677,697808
West Sussex,EY392124,697817
West Sussex,EY543209,697818
West Sussex,EY546781,697824
West Sussex,2511807,697830
West Sussex,EY480266,697834
West Sussex,EY545931,697835
West Sussex,EY535847,697836
West Sussex,EY542631,697840
West Sussex,EY562674,697841
West Sussex,EY560262,697850
West Sussex,EY423638,697867
West Sussex,EY251235,697881
West Sussex,EY421291,697882
West Sussex,2566507,697883
West Sussex,EY219609,697887
West Sussex,EY489366,697889
West Sussex,EY429543,697890
West Sussex,EY392792,697899
West Sussex,EY563327,697904
West Sussex,2546725,697906
West Sussex,2593437,697908
West Sussex,2518674,697911
West Sussex,2545681,697913
West Sussex,EY412849,697917
West Sussex,2598062,697918
West Sussex,2610107,697920
West Sussex,EY399044,697921
West Sussex,EY407269,697922
West Sussex,2561786,697924
West Sussex,114263,697926
West Sussex,EY544027,697927
West Sussex,2574638,697929
West Sussex,2618655,697931
West Sussex,2605990,697933
West Sussex,2618302,697934
West Sussex,2651450,697937
West Sussex,999999,697938
West Sussex,EY495134,697943
West Sussex,2569042,697944
West Sussex,2638047,697945
West Sussex,EY416595,697955
West Sussex,2622698,697956
West Sussex,2618176,697957
West Sussex,999999,697958
West Sussex,2653386,697962
West Sussex,2593527,697966
West Sussex,2614133,697969
West Sussex,2664069,697971
West Sussex,2618654,697974
West Sussex,999999,697977
West Sussex,999999,697980
West Sussex,2664805,697981
West Sussex,999999,697988
West Sussex,2696690,697989
West Sussex,999999,697995
West Sussex,2661219,697996
West Sussex,2649325,697997
West Sussex,2657937,698000
Croydon,124413,699101
Croydon,124237,699106
Croydon,124764,699110
Croydon,EY365896,699118
Croydon,124859,699122
Croydon,124306,699125
Croydon,EY376717,699126
Croydon,EY260423,699129
Croydon,158900,699131
Croydon,124663,699133
Croydon,EY304762,699148
Croydon,EY408658,699163
Croydon,124245,699166
Croydon,124486,699173
Croydon,124253,699179
Croydon,140055,699181
Croydon,EY399207,699183
Croydon,EY319110,699184
Croydon,EY257547,699185
Croydon,EY245070,699186
Croydon,124263,699189
Croydon,EY416429,699190
Croydon,124356,699191
Croydon,EY435985,699194
Croydon,EY407659,699202
Croydon,124828,699204
Croydon,124592,699206
Croydon,EY407145,699207
Croydon,EY477094,699211
Croydon,EY242017,699213
Croydon,EY361447,699215
Croydon,EY342466,699216
Croydon,EY466889,699222
Croydon,EY415929,699224
Croydon,2625090,699227
Croydon,124745,699228
Croydon,EY491157,699229
Croydon,EY102210,699234
Croydon,EY260679,699236
Croydon,124279,699239
Croydon,EY442238,699248
Croydon,EY334012,699249
Croydon,EY464252,699250
Croydon,EY552559,699253
Croydon,EY307094,699261
Croydon,EY539690,699262
Croydon,EY555709,699265
Croydon,EY425959,699269
Croydon,EY541023,699273
Croydon,EY302062,699276
Croydon,EY560704,699278
Croydon,EY451633,699279
Croydon,EY498511,699283
Croydon,2546675,699285
Croydon,2511771,699286
Croydon,EY244072,699289
Croydon,EY444362,699292
Croydon,2600752,699293
Croydon,2530359,699294
Croydon,EY543434,699295
Croydon,124480,699297
Croydon,124876,699298
Croydon,EY544666,699299
Croydon,TY0620006,699301
Croydon,TY0421005,699307
Croydon,EY549581,699309
Croydon,EY442561,699311
Croydon,EY545953,699312
Croydon,2604902,699313
Croydon,EY252384,699316
Croydon,2553577,699319
Croydon,2666258,699322
Croydon,2586706,699323
Croydon,TY1220005,699326
Westminster,EY135235,699421
Ealing,117815,700003
Ealing,EY454344,700006
Ealing,117748,700014
Ealing,EY272154,700019
Ealing,EY485747,700020
Ealing,EY481134,700029
Ealing,EY318841,700035
Ealing,EY233797,700037
Ealing,EY474461,700042
Ealing,EY458424,700046
Ealing,EY554398,700062
Ealing,EY422412,700070
Ealing,EY460172,700071
Ealing,EY428752,700089
Ealing,EY410161,700098
Greenwich,2554237,700348
Wandsworth,EY419194,703719
Wandsworth,122949,703733
Wandsworth,122869,703750
Wandsworth,EY471389,703760
Wandsworth,EY483568,703773
Wandsworth,EY497498,703791
Wandsworth,EY546850,703805
Wandsworth,2571964,703840
Westminster,155035,704266
Westminster,EY555221,704270
Westminster,EY430572,704275
Westminster,Ey538630,704282
Westminster,EY286074,704290
Westminster,2595253,704291
Westminster,EY464528,704296
Westminster,2662556,704297
Barking and Dagenham,2621441,704598
Barking and Dagenham,EY450186,704599
Barking and Dagenham,EY500432,704601
Barking and Dagenham,CA000045,704602
Barking and Dagenham,2666945,704603
Barking and Dagenham,EY316720,704604
Barking and Dagenham,EY551188,704605
Barking and Dagenham,2621441,704606
Haringey,EY417936,708884
Haringey,EY448087,708903
Haringey,EY310685,708929
Haringey,EY217739,708946
Haringey,EY229480,708960
Haringey,EY494393,708962
Haringey,140374,708963
Haringey,EY428343,708967
Haringey,EY539968,708972
Haringey,EY415215,708973
Haringey,EY459433,708979
Haringey,EY421805,708986
Haringey,EY450633,709001
Haringey,RA0000737,709013
Haringey,EY304535,709014
Haringey,140384,709026
Haringey,2506622,709028
Haringey,2528398,709039
Haringey,EY558194,709042
Haringey,TY100003,709044
Haringey,2629116,709045
Haringey,EY434183,709048
Haringey,EY306026,709050
Haringey,TY0722014,709055
Hillingdon,EY428374,710157
Hillingdon,EY459223,710170
Hillingdon,EY230717,710172
Hillingdon,EY540230,710174
Hillingdon,EY491466,710181
Hillingdon,EY498524,710183
Hillingdon,EY493329,710193
Hillingdon,138311,710205
Hillingdon,EY410773,710206
Hillingdon,EY554115,710207
Hillingdon,138957,710208
Hillingdon,EY231044,710209
Hillingdon,EY379965,710210
Hillingdon,EY542009,710211
Hillingdon,EY271395,710212
Hillingdon,138882,710213
Hillingdon,RA000275,710214
Hillingdon,139018,710215
Hillingdon,EY349045,710216
Hillingdon,EY437868,710220
Hillingdon,TY1220006,710224
Hillingdon,EY542397,710225
Hillingdon,161133,710228
Hillingdon,EY306331,710231
Hillingdon,EY248415,710234
Hillingdon,2508714,710239
Hillingdon,2529506,710241
Hillingdon,EY469572,710244
Hillingdon,EY334587,710246
Hillingdon,2704210,710247
Hillingdon,2563374,710248
Hillingdon,EY378366,710249
Hillingdon,EY283194,710250
Hillingdon,EY367772,710251
Hillingdon,2625042,710252
Hillingdon,NULL,710253
Hillingdon,EY422343,710254
Hillingdon,2617859,710255
Hillingdon,EY283405,710256
Hillingdon,EY250701,710257
Hillingdon,EY540826,710258
Hillingdon,EY471555,710259
Hillingdon,138790,710260
Hillingdon,EY363813,710261
Hillingdon,2590198,710262
Hillingdon,EY492815,710266
Hillingdon,2584052,710267
Hillingdon,EY450343,710268
Waltham Forest,EY406932,713061
Waltham Forest,EY556988,713070
Waltham Forest,EY541333,713073
Waltham Forest,EY545348,713076
Waltham Forest,EY269496,713077
Waltham Forest,EY552300,713086
Waltham Forest,156160,713091
Waltham Forest,EY553972,713097
Waltham Forest,EY446399,713115
Waltham Forest,EY441811,713135
Waltham Forest,2532063,713144
Waltham Forest,2603000,713148
Waltham Forest,EY491198,713150
Waltham Forest,EY337159,713154
Waltham Forest,EY269193,713157
Waltham Forest,EY384651,713171
Waltham Forest,EY445600,713178
Waltham Forest,EY561042,713179
Waltham Forest,2535846,713180
Waltham Forest,2612966,713181
Waltham Forest,EY276720,713182
Waltham Forest,EY356956,713183
Waltham Forest,EY394250,713184
Waltham Forest,EY469067,713185
Knowsley,2551883,717106
Knowsley,2592181,717111
Knowsley,2535519,717114
Knowsley,2567614,717116
Knowsley,2687425,717118
Knowsley,9999999,717126
Knowsley,999999,717129
Liverpool,EY427494,717200
Liverpool,EY376561,717207
Liverpool,EY406599,717209
Liverpool,EY306017,717211
Liverpool,EY552897,717222
Liverpool,2594935,717225
Liverpool,2597097,717226
Liverpool,2595926,717228
Liverpool,2592599,717230
Manchester,CA000038,719710
Manchester,EY398621,719711
Manchester,503919,719712
Oldham,RA001087,720374
Oldham,RA001238,720377
Oldham,2640713,720401
Oldham,EY557763,720403
Oldham,RA000289,720404
Oldham,EY550612,720406
Rochdale,EY316141,720791
Rochdale,EY363077,720795
Rochdale,EY469440,720799
Rochdale,EY365515,720802
Rochdale,EY473002,720808
Rochdale,EY469588,720815
Rochdale,EY101683,720819
Rochdale,EY344617,720824
Rochdale,EY316073,720829
Rochdale,EY476299,720830
Rochdale,EY303499,720838
Rochdale,301183,720857
Rochdale,EY493225,720858
Rochdale,316061,720860
Rochdale,EY497155,720866
Rochdale,501122,720870
Rochdale,EY292743,720872
Rochdale,EY405684,720903
Rochdale,EY538134,720906
Rochdale,EY288742,720909
Rochdale,EY554178,720925
Rochdale,CA000015,720938
Rochdale,EY316247,720941
Rochdale,EY561459,720950
Rochdale,EY548262,720951
Rochdale,2526533,720956
Rochdale,421252,720959
Rochdale,EY559339,720963
Rochdale,EY431421,720964
Rochdale,EY438392,720968
Rochdale,559237,720970
Rochdale,2591511,720973
Rochdale,2514882,720981
Rochdale,EY452002,720983
Rochdale,EY410597,720984
Rochdale,EY550187,720985
Rochdale,2576200,720990
Rochdale,EY316158,720993
Rochdale,2619831,721001
Rochdale,EY475297,721002
Rochdale,EY250589,721003
Rochdale,505098,721005
Rochdale,500505,721006
Rochdale,2615626,721007
Rochdale,EY546247,721008
Rochdale,EY560509,721009
Rochdale,EY544012,721010
Rochdale,2697474,721011
Rochdale,316114,721013
Rochdale,EY383315,721015
Rochdale,EY561459,721016
Rochdale,561472,721019
Rochdale,EY409648,721020
Rochdale,EY535907,721021
Rochdale,2515682,721022
Rochdale,EY395569,721023
Rochdale,2547447,721024
Salford,EY498955,721328
Salford,EY499728,721331
Salford,EY547926,721347
Salford,EY542367,721350
Salford,EY544045,721351
Salford,EY551347,721370
Salford,EY554782,721378
Salford,EY557208,721379
Salford,EY561316,721385
Salford,EY553428,721386
Salford,EY560888,721389
Salford,EY555480,721391
Salford,EY559128,721394
Salford,EY561914,721395
Salford,CA000015,721397
Salford,2608991,721398
Salford,2508232,721403
Salford,2532238,721408
Salford,2538603,721409
Salford,2519799,721418
Salford,2638042,721420
Salford,EY358611,721423
Salford,EY400877,721426
Salford,EY536627,721427
Salford,EY543489,721428
Salford,EY342654,721430
Salford,EY424643,721437
Salford,EY440911,721438
Salford,EY495191,721439
Salford,504113,721440
Salford,EY471036,721443
Salford,EY434394,721447
Salford,2684920,721454
Stockport,2619752,721530
Stockport,2625926,721542
Stockport,2592355,721546
Stockport,2677643,721551
Stockport,EY338242,721553
Stockport,2626888,721555
Stockport,2590531,721557
Stockport,2687157,721558
Stockport,2700327,721560
Stockport,2693863,721561
Stockport,EY2660563,721563
Tameside,EY484105,721961
Tameside,EY539227,721964
Tameside,EY319428,721967
Tameside,EY279564,721968
Tameside,EY563593,721969
Tameside,2527071,721970
Tameside,EY546457,721973
Tameside,2572975,721975
Tameside,2515446,721981
Tameside,2620162,721988
Tameside,2627288,721989
Tameside,2588418,721992
Tameside,EY456915,721993
Tameside,2587452,722000
Tameside,CA000038,722003
Tameside,CA000038,722005
Doncaster,EY320299,723401
Doncaster,EY546218,723410
Doncaster,EY545488,723413
Doncaster,317826,723418
Doncaster,EY482377,723419
Doncaster,317973,723426
Doncaster,EY333781,723432
Doncaster,EY540105,723433
Doncaster,EY475239,723441
Doncaster,EY559200,723442
Doncaster,EY543158,723446
Doncaster,EY562294,723449
Doncaster,EY340938,723450
Doncaster,EY552770,723460
Doncaster,EY562819,723461
Doncaster,RA000142,723462
Doncaster,EY563233,723463
Doncaster,2523307,723464
Doncaster,2538887,723466
Doncaster,2502423,723467
Doncaster,RA000353,723473
Doncaster,2533805,723474
Doncaster,RA000281,723475
Doncaster,2537533,723476
Doncaster,EY263158,723481
Doncaster,2561069,723487
Doncaster,2552442,723491
Doncaster,2522164,723496
Doncaster,2559742,723497
Doncaster,RA000454,723501
Doncaster,RA000474,723504
Doncaster,2592445,723505
Doncaster,2591891,723506
Doncaster,2584095,723507
Doncaster,2583885,723508
Doncaster,RA000645,723509
Doncaster,2515751,723510
Doncaster,RA000812,723519
Doncaster,EY559122,723520
Doncaster,RA000795,723521
Doncaster,2596676,723522
Doncaster,RA000796,723523
Doncaster,2644469,723524
Doncaster,2644324,723525
Doncaster,RA000873,723527
Doncaster,RA000891,723529
Doncaster,2633378,723531
Doncaster,RA000851,723534
Doncaster,RA001003,723538
Doncaster,2667417,723539
Doncaster,2666739,723540
Doncaster,RA001035,723542
Doncaster,2648373,723545
Doncaster,RA001026,723546
Doncaster,RA001058,723547
Doncaster,2650314,723549
Doncaster,2681196,723550
Doncaster,EY472299,723551
Wakefield,CA000015,727675
Wakefield,2601992,727677
Wakefield,CA000015,727678
Wakefield,CA000015,727680
Wakefield,EY468779,727681
Wakefield,EY422698,727682
Wakefield,2585808,727686
Wakefield,2592410,727690
North Tyneside,EY487391,728590
North Tyneside,502888,728600
North Tyneside,EY394467,728602
North Tyneside,EY405503,728606
North Tyneside,310001,728608
North Tyneside,310160,728611
North Tyneside,EY549090,728614
North Tyneside,EY551992,728620
North Tyneside,EY554231,728623
North Tyneside,EY552919,728633
North Tyneside,310055,728634
North Tyneside,EY553039,728649
North Tyneside,2536131,728656
North Tyneside,2518294,728659
North Tyneside,2546163,728661
North Tyneside,2518475,728674
North Tyneside,2597408,728677
North Tyneside,2568819,728679
North Tyneside,2611906,728681
North Tyneside,2637778,728683
North Tyneside,EY2681407,728690
North Tyneside,EY1222003,728691
South Tyneside,EY341195,728733
South Tyneside,312433,728736
South Tyneside,EY437657,728738
South Tyneside,EY538733,728741
South Tyneside,312387,728747
South Tyneside,EY35350,728750
South Tyneside,EY313245,728751
South Tyneside,EY416965,728754
South Tyneside,EY557085,728758
South Tyneside,312485,728759
South Tyneside,EY478870,728761
South Tyneside,EY389298,728762
South Tyneside,EY559305,728765
South Tyneside,EY389815,728766
South Tyneside,EY312461,728771
South Tyneside,EY312482,728773
South Tyneside,EY543542,728775
South Tyneside,EY464592,728777
South Tyneside,EY462726,728789
Sunderland,RA000887,728791
Sunderland,RA001078,728799
North Somerset,EY374307,730090
North Somerset,EY536659,730091
North Somerset,EY537276,730096
North Somerset,EY549955,730101
North Somerset,EY498047,730103
North Somerset,EY554385,730107
North Somerset,EY552132,730114
North Somerset,118392,730120
North Somerset,EY545505,730121
North Somerset,EY434299,730126
North Somerset,EY378716,730130
North Somerset,EY460398,730134
North Somerset,2534247,730135
North Somerset,2525258,730138
North Somerset,EY412883,730143
North Somerset,2655913,730144
North Somerset,2684241,730146
North Somerset,2581491,730149
North Somerset,2674508,730150
North Somerset,2626618,730151
Hartlepool,EY333102,731241
Hartlepool,EY442486,731244
Hartlepool,EY321673,731245
Hartlepool,EY458888,731246
Hartlepool,EY539290,731249
Hartlepool,EY489715,731255
Hartlepool,EY561240,731260
Hartlepool,EY540180,731264
Hartlepool,EY562777,731265
Hartlepool,2508546,731267
Hartlepool,2528643,731268
Hartlepool,2606198,731271
Hartlepool,2585650,731272
Hartlepool,EY400194,731273
